date,SBUX,CMG,TREC,MCD,AAPL,WEN,F
2007-06-25,12.829999923706055,80.72000122070312,6.050000190734863,51.29999923706055,4.369286060333252,15.84000015258789,9.029999732971191
2007-06-26,12.885000228881836,80.87999725341797,6.099999904632568,51.75,4.273213863372803,15.770000457763672,8.960000038146973
2007-06-27,13.0649995803833,82.30000305175781,6.099999904632568,51.34000015258789,4.353213787078857,16.079999923706055,9.279999732971191
2007-06-28,13.225000381469727,82.5199966430664,6.190000057220459,50.849998474121094,4.305714130401611,15.920000076293945,9.489999771118164
2007-06-29,13.119999885559082,85.27999877929688,6.449999809265137,50.7599983215332,4.3585710525512695,15.869999885559082,9.420000076293945
2007-07-02,13.024999618530273,86.0,6.349999904632568,51.380001068115234,4.330714225769043,16.0,9.640000343322754
2007-07-03,13.180000305175781,84.19999694824219,6.550000190734863,51.400001525878906,4.541786193847656,15.75,9.420000076293945
2007-07-05,13.170000076293945,82.58000183105469,6.150000095367432,51.209999084472656,4.7410712242126465,15.989999771118164,9.149999618530273
2007-07-06,13.274999618530273,85.44999694824219,6.349999904632568,51.43000030517578,4.724999904632568,15.930000305175781,9.109999656677246
2007-07-09,13.170000076293945,85.76000213623047,6.150000095367432,51.13999938964844,4.6546430587768555,15.90999984741211,9.079999923706055
2007-07-10,13.055000305175781,85.2699966430664,6.099999904632568,50.34000015258789,4.726786136627197,15.829999923706055,9.09000015258789
2007-07-11,12.994999885559082,85.20999908447266,6.110000133514404,50.720001220703125,4.728213787078857,15.84000015258789,8.899999618530273
2007-07-12,12.979999542236328,89.81999969482422,6.150000095367432,51.650001525878906,4.788214206695557,16.049999237060547,8.960000038146973
2007-07-13,13.03499984741211,90.5199966430664,6.150000095367432,51.90999984741211,4.918929100036621,16.079999923706055,8.970000267028809
2007-07-16,13.039999961853027,88.80000305175781,6.159999847412109,52.099998474121094,4.932143211364746,16.1299991607666,8.859999656677246
2007-07-17,12.9350004196167,86.04000091552734,6.25,52.15999984741211,4.961071014404297,16.0,8.729999542236328
2007-07-18,13.25,86.77999877929688,6.300000190734863,52.20000076293945,4.932857036590576,16.049999237060547,8.630000114440918
2007-07-19,13.854999542236328,87.44000244140625,6.329999923706055,52.66999816894531,5.0,16.139999389648438,8.630000114440918
2007-07-20,13.850000381469727,85.7300033569336,6.25,52.09000015258789,5.1339287757873535,15.75,8.399999618530273
2007-07-23,14.085000038146973,86.80999755859375,6.340000152587891,52.5,5.132143020629883,16.010000228881836,8.460000038146973
2007-07-24,14.145000457763672,82.20999908447266,6.25,51.54999923706055,4.817500114440918,15.579999923706055,8.260000228881836
2007-07-25,13.979999542236328,79.58999633789062,6.260000228881836,50.959999084472656,4.9021430015563965,15.4399995803833,7.96999979019165
2007-07-26,13.71500015258789,78.54000091552734,6.059999942779541,49.5,5.214285850524902,14.949999809265137,8.09000015258789
2007-07-27,13.46500015258789,81.5,6.150000095367432,48.7599983215332,5.137499809265137,14.670000076293945,8.229999542236328
2007-07-30,13.489999771118164,87.56999969482422,6.300000190734863,48.38999938964844,5.0510711669921875,14.579999923706055,8.739999771118164
2007-07-31,13.34000015258789,88.33999633789062,6.300000190734863,47.869998931884766,4.705714225769043,14.539999961853027,8.510000228881836
2007-08-01,13.600000381469727,99.19000244140625,6.300000190734863,48.27000045776367,4.8214287757873535,14.5600004196167,8.430000305175781
2007-08-02,13.460000038146973,99.91000366210938,6.349999904632568,48.9900016784668,4.874642848968506,14.579999923706055,8.399999618530273
2007-08-03,13.154999732971191,97.9000015258789,6.340000152587891,48.52000045776367,4.708929061889648,14.199999809265137,8.0600004196167
2007-08-06,13.444999694824219,99.4000015258789,6.300000190734863,49.459999084472656,4.830357074737549,14.430000305175781,8.1899995803833
2007-08-07,13.5600004196167,108.5,6.349999904632568,49.72999954223633,4.822500228881836,14.300000190734863,8.300000190734863
2007-08-08,13.859999656677246,107.55999755859375,6.269999980926514,50.290000915527344,4.786070823669434,13.4399995803833,8.869999885559082
2007-08-09,14.024999618530273,104.05000305175781,6.25,49.93000030517578,4.5139288902282715,12.390000343322754,8.380000114440918
2007-08-10,14.020000457763672,101.69999694824219,6.099999904632568,49.40999984741211,4.464285850524902,14.619999885559082,8.229999542236328
2007-08-13,13.904999732971191,102.01000213623047,6.090000152587891,48.709999084472656,4.563929080963135,14.029999732971191,8.369999885559082
2007-08-14,13.574999809265137,96.08000183105469,6.150000095367432,48.0,4.429643154144287,14.069999694824219,8.069999694824219
2007-08-15,13.28499984741211,95.36000061035156,6.050000190734863,47.560001373291016,4.2821431159973145,14.020000457763672,8.0
2007-08-16,13.305000305175781,96.0,5.650000095367432,48.06999969482422,4.180356979370117,15.039999961853027,7.699999809265137
2007-08-17,13.350000381469727,99.94999694824219,5.800000190734863,47.56999969482422,4.359285831451416,15.390000343322754,7.829999923706055
2007-08-20,13.454999923706055,101.16000366210938,5.349999904632568,48.290000915527344,4.364999771118164,15.34000015258789,8.0
2007-08-21,13.675000190734863,99.6500015258789,5.349999904632568,48.470001220703125,4.556070804595947,14.930000305175781,7.920000076293945
2007-08-22,13.770000457763672,102.0,5.349999904632568,49.36000061035156,4.732500076293945,15.140000343322754,7.849999904632568
2007-08-23,13.760000228881836,101.37000274658203,5.5,49.849998474121094,4.681070804595947,15.029999732971191,7.75
2007-08-24,13.795000076293945,102.91000366210938,5.349999904632568,50.119998931884766,4.8321428298950195,15.359999656677246,7.900000095367432
2007-08-27,13.6850004196167,99.55000305175781,5.349999904632568,49.470001220703125,4.723214149475098,15.050000190734863,7.800000190734863
2007-08-28,13.4399995803833,97.12999725341797,5.25,48.63999938964844,4.529285907745361,14.350000381469727,7.510000228881836
2007-08-29,13.739999771118164,100.66999816894531,5.119999885559082,49.189998626708984,4.788570880889893,14.520000457763672,7.71999979019165
2007-08-30,13.675000190734863,100.05000305175781,5.25,48.83000183105469,4.8660712242126465,14.779999732971191,7.670000076293945
2007-08-31,13.774999618530273,103.98999786376953,5.550000190734863,49.25,4.945713996887207,14.789999961853027,7.809999942779541
2007-09-04,13.859999656677246,107.75,5.449999809265137,49.65999984741211,5.148571014404297,14.5,7.989999771118164
2007-09-05,13.720000267028809,105.75,5.590000152587891,49.2400016784668,4.884285926818848,14.3100004196167,7.769999980926514
2007-09-06,13.789999961853027,105.26000213623047,5.5,49.7599983215332,4.821785926818848,14.109999656677246,7.78000020980835
2007-09-07,13.579999923706055,101.69000244140625,5.840000152587891,49.2400016784668,4.706070899963379,13.770000457763672,7.519999980926514
2007-09-10,13.520000457763672,100.54000091552734,5.900000095367432,50.150001525878906,4.882500171661377,13.390000343322754,7.519999980926514
2007-09-11,13.664999961853027,103.62999725341797,6.039999961853027,51.7599983215332,4.838929176330566,13.449999809265137,7.579999923706055
2007-09-12,13.664999961853027,103.51000213623047,6.099999904632568,51.20000076293945,4.887499809265137,13.489999771118164,7.5
2007-09-13,13.739999771118164,105.58000183105469,6.099999904632568,54.29999923706055,4.900000095367432,13.65999984741211,7.920000076293945
2007-09-14,13.819999694824219,105.73999786376953,6.150000095367432,55.45000076293945,4.957499980926514,13.5,8.029999732971191
2007-09-17,13.649999618530273,108.62999725341797,6.050000190734863,54.63999938964844,4.943213939666748,13.15999984741211,8.279999732971191
2007-09-18,13.914999961853027,111.80000305175781,6.199999809265137,55.02000045776367,5.0328569412231445,14.010000228881836,8.420000076293945
2007-09-19,13.890000343322754,112.87999725341797,6.119999885559082,55.40999984741211,5.027500152587891,14.109999656677246,8.399999618530273
2007-09-20,13.744999885559082,110.83999633789062,6.050000190734863,54.869998931884766,5.01107120513916,13.65999984741211,8.25
2007-09-21,13.734999656677246,113.9000015258789,6.150000095367432,54.79999923706055,5.148213863372803,13.199999809265137,8.229999542236328
2007-09-24,13.574999809265137,114.48999786376953,6.300000190734863,54.959999084472656,5.295713901519775,13.319999694824219,8.479999542236328
2007-09-25,13.545000076293945,114.6500015258789,6.320000171661377,54.150001525878906,5.470714092254639,13.039999961853027,8.34000015258789
2007-09-26,13.845000267028809,117.08999633789062,6.050000190734863,54.79999923706055,5.456070899963379,12.949999809265137,8.880000114440918
2007-09-27,13.484999656677246,119.26000213623047,6.050000190734863,54.560001373291016,5.517857074737549,12.890000343322754,8.630000114440918
2007-09-28,13.100000381469727,118.12999725341797,6.150000095367432,54.470001220703125,5.4810709953308105,12.289999961853027,8.489999771118164
2007-10-01,13.15999984741211,122.51000213623047,6.190000057220459,56.0099983215332,5.583570957183838,12.609999656677246,8.229999542236328
2007-10-02,13.300000190734863,124.2699966430664,6.230000019073486,55.95000076293945,5.658928871154785,14.039999961853027,8.569999694824219
2007-10-03,13.270000457763672,125.81999969482422,6.400000095367432,56.11000061035156,5.639999866485596,13.8100004196167,8.430000305175781
2007-10-04,13.260000228881836,123.76000213623047,6.650000095367432,56.040000915527344,5.579999923706055,13.9399995803833,8.260000228881836
2007-10-05,13.420000076293945,127.54000091552734,6.710000038146973,56.369998931884766,5.76607084274292,14.399999618530273,8.369999885559082
2007-10-08,13.329999923706055,129.8000030517578,6.699999809265137,56.869998931884766,5.996786117553711,14.170000076293945,8.1899995803833
2007-10-09,13.385000228881836,129.52000427246094,6.989999771118164,57.380001068115234,5.994999885559082,13.979999542236328,8.319999694824219
2007-10-10,13.274999618530273,131.8000030517578,7.0,57.029998779296875,5.956786155700684,13.649999618530273,8.229999542236328
2007-10-11,13.15999984741211,129.0,6.900000095367432,56.25,5.793929100036621,13.529999732971191,8.760000228881836
2007-10-12,13.170000076293945,122.68000030517578,6.880000114440918,57.02000045776367,5.973214149475098,13.449999809265137,9.199999809265137
2007-10-15,13.055000305175781,121.86000061035156,6.949999809265137,56.189998626708984,5.963571071624756,12.869999885559082,8.989999771118164
2007-10-16,13.03499984741211,122.98999786376953,6.849999904632568,56.810001373291016,6.056428909301758,12.680000305175781,8.779999732971191
2007-10-17,13.199999809265137,123.12000274658203,6.889999866485596,56.959999084472656,6.169642925262451,12.8100004196167,8.6899995803833
2007-10-18,13.329999923706055,126.0999984741211,6.849999904632568,56.790000915527344,6.1964287757873535,12.640000343322754,8.760000228881836
2007-10-19,13.050000190734863,123.4000015258789,7.0,56.41999816894531,6.086429119110107,11.550000190734863,8.369999885559082
2007-10-22,13.095000267028809,124.94000244140625,6.860000133514404,56.02000045776367,6.227142810821533,11.40999984741211,8.34000015258789
2007-10-23,13.069999694824219,127.12999725341797,6.949999809265137,56.970001220703125,6.648571014404297,11.649999618530273,8.649999618530273
2007-10-24,13.03499984741211,123.55000305175781,6.96999979019165,57.150001525878906,6.64035701751709,11.449999809265137,8.59000015258789
2007-10-25,13.085000038146973,128.57000732421875,7.800000190734863,58.06999969482422,6.527856826782227,11.109999656677246,8.600000381469727
2007-10-26,13.085000038146973,133.9499969482422,8.25,58.470001220703125,6.596428871154785,11.350000381469727,8.670000076293945
2007-10-29,13.114999771118164,134.41000366210938,8.350000381469727,59.18000030517578,6.61035680770874,11.0,8.770000457763672
2007-10-30,13.074999809265137,133.5,8.75,59.18000030517578,6.6785712242126465,11.010000228881836,8.800000190734863
2007-10-31,13.34000015258789,139.0,8.850000381469727,59.75,6.783928871154785,11.3100004196167,8.869999885559082
2007-11-01,12.914999961853027,135.69000244140625,8.800000190734863,59.0,6.694285869598389,10.510000228881836,8.5
2007-11-02,12.765000343322754,131.67999267578125,8.649999618530273,59.02000045776367,6.7096428871154785,10.800000190734863,8.949999809265137
2007-11-05,12.479999542236328,130.9199981689453,8.489999771118164,59.66999816894531,6.649285793304443,10.520000457763672,8.670000076293945
2007-11-06,12.475000381469727,131.8800048828125,8.149999618530273,59.7400016784668,6.849643230438232,10.880000114440918,8.630000114440918
2007-11-07,12.055000305175781,131.1999969482422,8.079999923706055,58.380001068115234,6.653571128845215,10.359999656677246,8.239999771118164
2007-11-08,11.699999809265137,127.43000030517578,8.09000015258789,59.369998931884766,6.266786098480225,10.329999923706055,8.479999542236328
2007-11-09,11.28499984741211,121.5999984741211,8.0,58.310001373291016,5.906071186065674,10.199999809265137,8.199999809265137
2007-11-12,11.569999694824219,117.12000274658203,8.0,58.540000915527344,5.491428852081299,10.479999542236328,7.869999885559082
2007-11-13,11.994999885559082,126.44999694824219,8.149999618530273,57.099998474121094,6.070000171661377,10.75,8.0
2007-11-14,12.125,130.0,8.149999618530273,56.70000076293945,5.932499885559082,10.239999771118164,7.980000019073486
2007-11-15,12.050000190734863,129.25,8.100000381469727,57.18000030517578,5.867856979370117,9.979999542236328,7.78000020980835
2007-11-16,11.585000038146973,124.87000274658203,8.100000381469727,58.130001068115234,5.942500114440918,9.890000343322754,7.699999809265137
2007-11-19,11.4350004196167,121.23999786376953,8.050000190734863,58.599998474121094,5.8553571701049805,9.609999656677246,7.340000152587891
2007-11-20,11.550000190734863,124.77999877929688,8.0,58.47999954223633,6.0303568840026855,9.359999656677246,7.239999771118164
2007-11-21,11.404999732971191,123.33999633789062,8.050000190734863,57.33000183105469,6.0164289474487305,8.8100004196167,6.949999809265137
2007-11-23,11.53499984741211,125.16999816894531,8.010000228881836,57.720001220703125,6.126429080963135,8.899999618530273,7.190000057220459
